iteration	likelihood	noise_sigma_SSL_surf_IFN1_data0	noise_sigma_SSL_surf_none_data0	upfactor	offset	s1	s2	sf
5830	-1024.28967409598	48.619257486152	15.4648031270198	3200.56879761964	184.737767269219	0.228399270074787	1.46749595336791	0.000125986395018629
5840	-1024.16774565784	49.3002292482093	14.3672327776011	3837.79139398177	238.09557937455	0.241447438720638	1.46749595336791	0.000125986395018629
5850	-1023.49506120253	46.8486548369767	14.2575403183249	3344.1697579862	193.993834546835	0.225963736913128	1.46749595336791	0.000125986395018629
5860	-1025.06042068955	40.0048162050332	14.2820744147647	3372.5919054044	191.169239924396	0.225428024489445	1.46749595336791	0.000125986395018629
5870	-1022.34938947834	42.7164039050317	14.2613849021932	3372.5919054044	191.169239924396	0.225428024489445	1.78738567921414	0.00013901522354342
5880	-1020.56968761838	43.0868326946249	12.7173399868117	3199.07072987886	191.169239924396	0.247935154993697	1.83405903906779	0.00013901522354342
5890	-1020.32396204758	46.8796622708227	12.3007815319955	3199.07072987886	240.884910077202	0.248717637773373	1.76443188554756	0.000140920925568753
5900	-1021.49508308684	40.4172576123839	11.0597418354242	3199.07072987886	240.884910077202	0.248717637773373	1.6603950530545	0.000142986441941706
5910	-1021.1637380832	40.4172576123839	11.0597418354242	3199.07072987886	240.884910077202	0.240696526706953	1.6603950530545	0.000142986441941706
5920	-1021.75382233627	40.4172576123839	11.1426692135188	3300.67863894557	231.261841137799	0.240696526706953	1.6603950530545	0.000142986441941706
5930	-1020.65559648028	39.8844749073641	13.3847718845394	2775.27235288157	196.371123680529	0.240696526706953	1.3571493886557	0.000136316772255976
5940	-1021.90148211634	39.8844749073641	13.3847718845394	2775.27235288157	196.371123680529	0.234981111786901	1.12189937490459	0.000134539078474843
5950	-1020.18162829192	37.8103773576522	12.5452715657155	2775.27235288157	196.371123680529	0.285422727344408	1.65688147794033	0.000134539078474843
5960	-1021.16761152561	43.0884704552064	12.5452715657155	2775.27235288157	196.371123680529	0.285422727344408	1.65688147794033	0.000127398434683443
5970	-1022.26085048943	43.0884704552064	12.5452715657155	2775.27235288157	178.663333450998	0.302233975905884	1.85278221279551	0.000127398434683443
5980	-1021.43678303882	43.0884704552064	14.4018752643673	2775.27235288157	178.663333450998	0.302233975905884	1.85278221279551	0.000127398434683443
5990	-1021.43678303882	43.0884704552064	14.4018752643673	2775.27235288157	178.663333450998	0.302233975905884	1.85278221279551	0.000127398434683443
6000	-1020.51387385175	43.0884704552064	15.1689330499091	2842.26109921115	178.663333450998	0.292937521178304	1.85278221279551	0.000135420279329566
6010	-1025.79394120107	47.6776979511253	16.5279744306136	3034.61304425707	181.478954917582	0.248147175944831	2.50397906077146	0.000150130614887735
6020	-1024.3607840892	47.6776979511253	16.5279744306136	3034.61304425707	181.478954917582	0.248147175944831	2.22769571164429	0.000147976337072027
6030	-1026.17781699867	45.7982919584931	15.4808975444124	3982.00795892144	181.478954917582	0.248147175944831	1.67164667871758	0.000136980855909763
6040	-1025.44010653987	47.8223692466086	16.8664684400838	3759.68594862714	168.177586337786	0.250811381029024	1.49201406521325	0.00012754808101063
6050	-1024.17778857532	45.2001448890376	16.2099307288966	3195.40737315439	137.131780277773	0.246021238323184	1.34210576914251	0.000132926858005718
6060	-1025.0203014894	45.2001448890376	16.2099307288966	3195.40737315439	132.417554907342	0.237354482846457	1.45029371930542	0.000132236896159897
6070	-1025.88109523335	54.7742506720601	17.2162963091265	2760.97309370057	139.104176005659	0.237354482846457	1.45029371930542	0.000141713849461821
6080	-1024.05495191273	50.5228638858005	17.2162963091265	2760.97309370057	139.104176005659	0.257303449681973	1.65178814843311	0.000144854434159306
6090	-1025.07678345033	46.6487455933149	17.6754444176671	2773.90585369372	139.104176005659	0.226596139372468	1.65178814843311	0.000144854434159306
6100	-1024.63450416523	46.6487455933149	17.6754444176671	2773.90585369372	139.104176005659	0.242992575972874	1.7121385239522	0.000140164363924911
6110	-1025.63031497579	46.6487455933149	17.6754444176671	2809.43906151652	139.104176005659	0.242992575972874	1.73644414380232	0.000160589775047729
6120	-1025.19348862083	40.0266217110284	18.2995179765508	2427.01719506484	139.104176005659	0.242992575972874	1.65748267918376	0.000160589775047729
6130	-1024.61279874041	43.2575738112795	18.1657011931828	2288.61460933062	147.043753876614	0.243800142447607	1.60214337734761	0.000162323991491067
6140	-1023.6687310145	43.2575738112795	17.424259767878	2312.90417940788	147.043753876614	0.243800142447607	1.60214337734761	0.000160846733815905
6150	-1024.14629886804	46.0337078005635	17.1496819173804	2284.78783848225	183.949084518602	0.252485045561629	1.60214337734761	0.000160846733815905
6160	-1022.16658688119	47.2994718418761	15.9497326991247	2422.4866263648	142.914287455054	0.265628574143833	1.60214337734761	0.000149811323971665
6170	-1022.39021117437	47.2994718418761	15.9497326991247	2618.4207535483	138.045623293806	0.267364738730114	1.60214337734761	0.000148636960797527
6180	-1022.94464353357	42.9116872909084	17.7161525562553	2618.4207535483	138.045623293806	0.267364738730114	1.60214337734761	0.000148636960797527
6190	-1024.66242787243	41.5243292792935	16.3572336767226	2618.4207535483	103.257166092458	0.283830009868841	1.60214337734761	0.000148636960797527
6200	-1023.28537172538	40.135362947033	16.3572336767226	2721.5309776641	206.504456392744	0.245200209675914	1.77235063723153	0.000148246657082928
6210	-1023.00915043428	39.5607737799564	14.9563354575927	2495.25450121639	178.823102955148	0.245200209675914	1.77235063723153	0.000148246657082928
6220	-1021.31211844931	42.1504952011568	12.5938063370989	3211.20567784467	218.476735118196	0.282356070953639	1.99967602982	0.000141910710691419
6230	-1019.72419470275	42.1504952011568	12.5938063370989	3211.20567784467	218.476735118196	0.256107811171956	1.63929278111102	0.000133861067593017
6240	-1020.88106898221	39.7919604560756	13.2582562556269	3211.20567784467	218.476735118196	0.246138701100115	1.32184520192066	0.000133861067593017
6250	-1020.98747497858	42.3255036851731	13.2582562556269	3211.20567784467	233.891278194756	0.26680244486121	1.34279959969066	0.000125055653545924
6260	-1020.59684551492	42.3255036851731	13.2582562556269	3211.20567784467	233.891278194756	0.26680244486121	1.70508826346603	0.000125055653545924
6270	-1020.87291966098	42.3255036851731	12.8627885681771	3513.80780044298	233.891278194756	0.26680244486121	1.68966300182988	0.000125055653545924
6280	-1021.39337242196	42.3255036851731	12.6821333089577	3212.75277814348	264.339104815638	0.271447128329627	1.88555765147578	0.000125055653545924
6290	-1025.84671646009	37.0645325701538	11.1906496179629	3886.80167736789	293.114282041576	0.271447128329627	1.88555765147578	0.000125055653545924
6300	-1025.84651030344	44.2246050452983	13.2761934090873	3831.06718122879	293.114282041576	0.271447128329627	2.48368349750236	0.000121487517454537
6310	-1025.29069608874	44.2246050452983	13.1442355480025	3831.06718122879	259.554584411604	0.263289486417721	2.48368349750236	0.000121487517454537
6320	-1020.09960742605	44.2246050452983	13.1442355480025	2980.68698108743	215.622618704528	0.287479302048183	1.56322838995268	0.000133007184904062
6330	-1021.79182900995	39.4781753886538	14.200889147557	3134.37190970726	160.170028941838	0.283822621760826	1.817209013301	0.000133007184904062
6340	-1022.98150955382	40.1066211588105	16.0346692164275	3134.37190970726	160.170028941838	0.316430941662857	1.817209013301	0.000133007184904062
6350	-1021.2259207917	40.1066211588105	14.795824712728	2652.96641267264	160.170028941838	0.316430941662857	1.817209013301	0.000133007184904062
6360	-1022.04661221793	41.6968418559245	14.795824712728	2824.49572377921	168.879501804481	0.254465921283908	1.62892903074417	0.000133007184904062
6370	-1021.50107232354	44.1101238760783	14.795824712728	2824.49572377921	168.879501804481	0.257005071006834	1.62892903074417	0.000133007184904062
6380	-1020.70076314373	45.2486289437147	14.795824712728	2839.72928815948	213.454539588596	0.257005071006834	1.53686899213917	0.000133007184904062
6390	-1020.98130033011	45.2486289437147	14.795824712728	2839.72928815948	213.454539588596	0.259347607952494	1.49327444062044	0.000142935756027537
6400	-1021.2154987357	45.2486289437147	11.6188683846048	2839.72928815948	182.028671165191	0.259347607952494	1.73883524729187	0.000142935756027537
6410	-1020.34181594743	45.2486289437147	11.6188683846048	2839.72928815948	207.793914907348	0.260005596899132	1.60154623248893	0.000144945227442037
6420	-1021.79781609133	45.2486289437147	11.6188683846048	2475.99201303445	217.922773415037	0.229034778308246	1.29874455749496	0.000142543841813273
6430	-1023.58881670225	45.2486289437147	11.6188683846048	2795.39880714977	176.413934303542	0.229034778308246	1.29874455749496	0.000142543841813273
6440	-1020.79979587943	45.0270374206133	14.5668485022701	2930.14537217983	210.526727879491	0.230989526383188	1.58608514759302	0.00013879372166745
6450	-1020.69450086193	45.0270374206133	14.5668485022701	2930.14537217983	216.403627618473	0.238963057291049	1.69627182811313	0.00013879372166745
6460	-1021.6870473777	51.0865760801117	14.6238640640232	2842.50085965971	216.403627618473	0.252117260575339	1.68765323446546	0.00013879372166745
6470	-1020.58638842096	38.488740490435	13.3408805764746	2899.43129286429	216.403627618473	0.297383282935773	1.68765323446546	0.00013879372166745
6480	-1025.62445106053	37.9433808328795	16.6245609183096	2530.15056610434	240.356919238479	0.31879461183654	1.63909083581395	0.00013879372166745
6490	-1024.09908318771	34.2618641860307	16.6245609183096	2583.82280961394	153.603800640802	0.279119805949581	1.21788869110618	0.000144200070786741
6500	-1022.94755376595	36.1672159395701	16.6245609183096	2583.82280961394	153.603800640802	0.279119805949581	1.24552389970304	0.000143926586104877
6510	-1024.74450082053	44.4169545650582	16.6245609183096	2583.82280961394	153.603800640802	0.287827032485552	1.12794001752052	0.000143926586104877
6520	-1021.7339175552	44.4169545650582	16.6245609183096	2583.82280961394	153.603800640802	0.276206165327685	1.53770911633396	0.000145325189008721
6530	-1020.86676581719	40.4264642285952	15.8070600737925	2583.82280961394	153.603800640802	0.276206165327685	1.53770911633396	0.000145325189008721
6540	-1022.98103391594	41.8868446823297	15.8070600737925	2583.82280961394	153.603800640802	0.299400176457727	1.30717653065778	0.000145325189008721
6550	-1022.54785984043	43.4413910204173	15.2774157962144	2198.68829387734	153.603800640802	0.299375930976253	1.30717653065778	0.000144253825665218
6560	-1023.36926260715	43.4413910204173	15.2774157962144	2198.68829387734	134.859557125965	0.326921176460325	1.60526274391065	0.000141867688284287
6570	-1023.87968470731	40.6049242657626	16.4491651273768	2198.68829387734	134.859557125965	0.326921176460325	1.90086989297273	0.000154593126379801
6580	-1025.81156128763	43.1204709838051	16.8066050146159	2089.96417101788	181.158987642809	0.293425918567036	1.90086989297273	0.000154593126379801
6590	-1026.19957551549	47.2830678695722	16.8066050146159	2089.96417101788	181.158987642809	0.268066179827851	1.85574871410899	0.000154593126379801
6600	-1022.739634765	48.6299603785858	15.6702785820951	2296.6143300305	159.60574841333	0.287961007467717	1.85574871410899	0.000154593126379801
6610	-1022.57267248481	48.0369638614317	15.6702785820951	2409.68936452147	159.60574841333	0.281182460079367	1.94416059366781	0.000145513107193345
6620	-1020.85616381481	44.2241011517964	13.0236042726062	2596.54683124771	159.60574841333	0.281182460079367	1.63168172457834	0.000145513107193345
6630	-1024.5772154894	53.2485767623374	12.9646875521085	2079.70375733515	195.964528380846	0.281182460079367	1.63168172457834	0.000145513107193345
6640	-1025.56674981498	53.2485767623374	12.9646875521085	2079.70375733515	195.964528380846	0.318817237676751	1.63168172457834	0.000145513107193345
6650	-1024.62148370805	51.9157692765958	14.4212306564719	2154.075572048	206.888679404756	0.295695166262278	1.54403601659134	0.000145513107193345
6660	-1028.46018510872	52.8312238774116	15.0084774961909	2012.51678534791	193.292854532924	0.304547054999762	1.49857858140572	0.000134515537161017
6670	-1030.68607096759	45.3625437904097	13.4559961661862	1941.19245246237	193.292854532924	0.304547054999762	1.49578825799363	0.000133283831389774
6680	-1031.02639807301	50.741977248783	14.5432773815365	1982.74108491465	164.864361615387	0.374948723660181	1.16634876932697	0.000139698285069591
6690	-1027.23961394064	46.4252433028699	14.6679449185355	2351.56796014884	110.661701464502	0.310443040821333	1.27167807905573	0.00014930695416983
6700	-1025.18789814034	46.4252433028699	14.6679449185355	2595.8815675584	186.24381425705	0.286928283049232	0.984466987110097	0.000136560052545606
6710	-1027.56008398009	47.8950415255022	16.2564188151123	2409.73207214565	192.09201788038	0.283384277356867	1.3289339595556	0.000121671218733631
6720	-1021.26595800126	45.2734376163776	15.5457789751097	2714.05884561938	197.343573491481	0.284499248840406	1.61859238203945	0.000140376554660229
6730	-1019.77402151998	41.6680002629917	11.9304922250428	2909.24221183421	239.076984421692	0.284499248840406	1.8779566247574	0.000138851759988639
6740	-1021.02673431126	49.7472144630438	12.7388623143652	3241.20717191934	234.23375474829	0.269769471906188	1.99519777660333	0.000130938221743898
6750	-1020.50065985716	46.4763357601993	11.9006255066896	3164.73575577068	244.218769507943	0.264168009316546	1.99519777660333	0.000130938221743898
6760	-1020.96906672968	46.4763357601993	11.9006255066896	3359.50017737446	217.533624317909	0.276689878660297	1.99519777660333	0.000130938221743898
6770	-1020.63356630857	46.4763357601993	11.9006255066896	3210.22560468169	217.533624317909	0.276689878660297	1.80508855478509	0.000130938221743898
6780	-1020.31155934634	44.8333418586875	11.9006255066896	3210.22560468169	217.533624317909	0.272801263266169	1.75422472882229	0.000131849428443591
6790	-1020.50122017296	41.4686150351794	12.5153477959578	3210.22560468169	217.533624317909	0.294249607720452	1.75422472882229	0.000131849428443591
6800	-1021.02117175253	40.1103358276687	11.8156770451932	3210.22560468169	217.533624317909	0.294249607720452	1.75422472882229	0.000131849428443591
6810	-1020.39168832207	40.1103358276687	13.8125864484106	2705.54438387184	217.533624317909	0.294249607720452	1.75422472882229	0.000131633511563617
6820	-1019.94983002675	39.1897348575312	12.6702472878557	2777.6273194583	217.533624317909	0.294249607720452	1.75422472882229	0.000131633511563617
6830	-1020.77076607556	41.9586869063165	12.2932137330857	2671.11336173427	209.021925346103	0.27309236314704	1.76413772306167	0.000133295306906457
6840	-1019.93949779948	38.1880648869223	12.3160246845338	2917.75092187398	212.012679985732	0.280490360259211	1.51830602785024	0.000133295306906457
6850	-1019.86164097143	38.1880648869223	12.3160246845338	2861.85093911914	212.012679985732	0.280490360259211	1.51830602785024	0.000133295306906457
6860	-1019.5854070736	43.2458138722074	13.6763082171383	2861.85093911914	212.012679985732	0.280490360259211	1.51830602785024	0.000133295306906457
6870	-1020.21832388923	43.2458138722074	13.6763082171383	2861.85093911914	212.012679985732	0.257530220232271	1.51830602785024	0.000130335818949095
6880	-1021.80648151274	43.6159761914351	13.6369813431846	2931.75524016304	160.435516316648	0.255239055783752	1.30943536353115	0.000137907939187209
6890	-1021.79264514334	41.444393212172	13.5729850217539	2931.75524016304	157.419577118714	0.24913076582019	1.59104199594614	0.000139200795607852
6900	-1021.98607078793	48.0498489483214	13.5463809385566	2624.87856103644	157.419577118714	0.259556689495298	1.56466470159376	0.000139200795607852
6910	-1020.95355126998	40.7380365049261	15.0011380941494	2545.75089782082	157.419577118714	0.259556689495298	1.70103567475882	0.000151494936087308
6920	-1020.8077874386	43.7507252818784	13.3353509818814	2545.75089782082	157.419577118714	0.259556689495298	1.70103567475882	0.000151494936087308
6930	-1020.78649546795	44.8986881168411	14.7671942135101	2683.72365255559	175.407401214922	0.259556689495298	1.57022636541612	0.000151494936087308
6940	-1019.73520040805	38.9842150019464	12.9754790799196	2444.68991992756	204.078788681474	0.255232028675754	1.49907908765895	0.000151494936087308
6950	-1019.46106783889	42.8230865020404	13.14786249217	2444.68991992756	204.078788681474	0.255232028675754	1.49907908765895	0.000151494936087308
6960	-1020.65190215129	45.0954591026883	13.14786249217	2650.39431729253	165.143684685182	0.265960489341565	1.49536574538759	0.000143474903099225
6970	-1019.85174025962	45.0954591026883	13.14786249217	2885.004343729	199.123634864831	0.227821192810127	1.49536574538759	0.000143474903099225
6980	-1020.48904778094	40.506997517906	13.8948273259289	2897.75611080877	199.123634864831	0.227821192810127	1.49536574538759	0.000143474903099225
6990	-1021.44473908518	39.693067063459	13.0872367294363	3173.02392815605	194.041744950134	0.227821192810127	1.49536574538759	0.000143474903099225
7000	-1025.4060064838	42.7444539627928	11.0971420642485	3516.17523556275	194.041744950134	0.227821192810127	1.49536574538759	0.000143474903099225
7010	-1025.09679098444	46.8092566284759	11.0971420642485	3516.17523556275	272.237519703514	0.260187452385631	1.34627831327306	0.00012464464291579
7020	-1022.02049775648	46.7806974635669	12.9515487735065	3311.82367129516	228.533325998705	0.226502330149393	1.34627831327306	0.000141257358286682
7030	-1022.22815581921	41.6072970866624	13.5391331844243	3346.92009559337	228.533325998705	0.226502330149393	1.34627831327306	0.000141257358286682
