Iteration,Likelihood,noise_sigma,s1,s2,sf
5090,-520.041619837919,87.241425199259,0.00196451906259216,0.00778609278781955,0.00162052565588574
5100,-519.225448195052,73.3778125101788,0.00352660851194819,0.0260349276419689,0.00123684370728637
5110,-520.249649800979,85.0731611545079,0.00372562157406504,0.0247109324984397,0.00123684370728637
5120,-518.758269530218,85.0731611545079,0.0031467382865458,0.149534273359671,0.00177080882324527
5130,-520.124767742317,96.2063046149973,0.00130400457036446,0.0138237550242026,0.00210566118675549
5140,-519.974345806977,87.3297212847953,0.00216416482328704,0.00651918354646728,0.00157005703292448
5150,-517.498942179498,70.8167996703968,0.00394828677524098,0.100391409798545,0.00134588500475169
5160,-516.783653083107,74.9717869106776,0.00569676004022631,0.222073471892297,0.00101795525054304
5170,-517.321377878275,73.6743530782385,0.00560924802210565,0.217112357623513,0.00117375897836766
5180,-517.516521087666,71.4758847472099,0.00427442374781234,0.217112357623513,0.00117375897836766
5190,-517.174279578494,71.4758847472099,0.00490344378297554,0.175840861360996,0.00100910852148184
5200,-516.948946315783,67.7474668100119,0.00590634030087784,0.175840861360996,0.00100910852148184
5210,-516.733649329781,72.9327297395887,0.00547321781063709,0.175840861360996,0.00100910852148184
5220,-516.733649329781,72.9327297395887,0.00547321781063709,0.175840861360996,0.00100910852148184
5230,-518.630061018109,79.9013786149641,0.00551233249941876,0.164168904646881,0.00116413081680771
5240,-517.280818033629,74.5863681739677,0.00549901419281988,0.177236087031743,0.00113081512568167
5250,-517.818708385371,71.1083982618199,0.00541750718595954,0.328982615356299,0.00113081512568167
5260,-517.666946668063,78.4428833171743,0.00593082404077307,0.261637259109844,0.00110350044405799
5270,-518.844761002095,72.850621484875,0.00360026945256425,0.380038662866323,0.00162317865260827
5280,-518.762077207165,72.850621484875,0.00360026945256425,0.380038662866323,0.00209233788679338
5290,-517.539141447504,84.7975668538378,0.00276307425399154,0.260586902957185,0.00148777359161313
5300,-517.603888719673,80.2889368558456,0.00276307425399154,0.215294187497292,0.00210063512226887
5310,-517.448175835843,80.0372453995026,0.00173745912090035,0.285468936260959,0.00313530037344165
5320,-518.415550843719,91.4824216314788,0.00120594006630235,0.279543861983138,0.00434777022468158
5330,-518.71647067152,116.875333399005,0.00108974029129879,0.159575936385794,0.00253933069799607
5340,-519.363787578978,116.875333399005,0.00139366437203237,0.357621921847649,0.00253933069799607
5350,-519.276966091475,152.358181573497,0.00101166258289992,0.276182485989163,0.00159209994407714
5360,-518.805458680519,131.098073363083,0.00129214235946056,0.165745594984254,0.00159209994407714
5370,-518.942872450078,131.098073363083,0.00109555473929904,0.306504437368292,0.0021559605613282
5380,-518.761502174544,114.902935581934,0.00155386653740741,0.306504437368292,0.0021559605613282
5390,-518.694332566371,125.278372603013,0.0010968929606714,0.219096588287004,0.00227951368479352
5400,-518.821837763711,125.278372603013,0.0010968929606714,0.245041052096895,0.00239429129822954
5410,-518.558011311636,125.278372603013,0.0010968929606714,0.245041052096895,0.00219773003631409
5420,-518.52223839251,107.028653205428,0.00114536258795494,0.264178226966048,0.00230058783107621
5430,-518.108917244095,107.028653205428,0.00124516440508852,0.264178226966048,0.00230058783107621
5440,-518.085942724454,103.746009470206,0.00124516440508852,0.264178226966048,0.00298754177933022
5450,-517.839252491229,103.746009470206,0.00180072542989315,0.212164729929569,0.00157715332874427
5460,-518.32296886831,110.183112056318,0.00197488433896388,0.171818065515353,0.00157715332874427
5470,-523.748481648204,110.183112056318,0.00223722950321789,0.083572417718427,0.00194336719500364
5480,-518.780301787497,104.523968366577,0.00182316176758789,0.0830858159851331,0.00162846080608469
5490,-519.034946643326,128.384058884071,0.00210860253254859,0.267610691475969,0.00125180214792513
5500,-519.065977435997,128.678307398769,0.00210860253254859,0.267610691475969,0.00125180214792513
5510,-520.631175853486,133.745444248426,0.00131906647358358,0.267610691475969,0.00114696560533657
5520,-518.977608166391,133.745444248426,0.00135361009739244,0.205671123866243,0.00162830348800056
5530,-518.689871932514,133.745444248426,0.00158619290911293,0.205671123866243,0.0012478296857734
5540,-517.501987734974,91.9138465201195,0.00336388513022573,0.231077989781715,0.00135090628814534
5550,-518.586723107206,94.3188246694512,0.00141885499618219,0.325008125129076,0.00244495754389442
5560,-518.157067731891,94.3188246694512,0.00140963833003136,0.120147347412648,0.00276948931770326
5570,-518.344941677581,84.749022378229,0.00140963833003136,0.384295703708994,0.00384214150371513
5580,-518.422198501955,88.7846329225606,0.00174185239745091,0.121940148976633,0.00267281816153685
5590,-520.10038365765,68.5638317797185,0.00226345134535923,0.0365333185727296,0.00186140478983512
5600,-522.757927652501,70.2049400239691,0.00304862113820162,0.027107107702481,0.00237339701753419
5610,-518.212936526899,70.2049400239691,0.00336266245946095,0.0948125822704014,0.0018037043732561
5620,-518.05928291278,70.2049400239691,0.00336266245946095,0.0948125822704014,0.0017596143709902
5630,-519.675266921404,85.1257064684083,0.00338233993223258,0.0199830603097547,0.00120779655085159
5640,-517.704571453839,68.1815338712819,0.00460632527674774,0.192295714470863,0.00112347710232636
5650,-516.985476775155,76.8501690713219,0.00460632527674774,0.136850896502352,0.00112347710232636
5660,-517.863852668045,73.0765306534682,0.00460632527674774,0.322055515949665,0.00122728753100576
5670,-518.045295125759,107.011117437716,0.00222953169575989,0.298692476879557,0.00151854105294266
5680,-518.375492187286,61.7717946453456,0.00374502549129676,0.219243536347069,0.00199025613100096
5690,-519.789177197433,58.8838188210854,0.00546781314118972,0.305420077346291,0.00164782910330813
5700,-517.216901134797,67.0470547845123,0.00546781314118972,0.154959505156759,0.00101959705837651
5710,-517.043658907104,76.0553180806751,0.00546781314118972,0.150192349225774,0.00101959705837651
5720,-516.865177301863,76.0553180806751,0.00575868322290195,0.217978901043209,0.00101959705837651
5730,-516.917834747236,76.0553180806751,0.00575868322290195,0.207636566029958,0.00102886230732396
5740,-518.231595717947,74.929614684116,0.00575868322290195,0.286619182810313,0.00129292938518287
5750,-517.76007801496,82.6432614204942,0.00489608543853786,0.286619182810313,0.00124398056436678
5760,-517.402890674809,82.6432614204942,0.00363980142677368,0.286619182810313,0.00124398056436678
5770,-518.817068972748,92.9419320903066,0.0039014568581879,0.176639088766126,0.00128568792031902
5780,-517.907036626185,77.4404650719433,0.0049159937959366,0.176639088766126,0.00128568792031902
5790,-516.996078477001,76.9227606272354,0.0049159937959366,0.176639088766126,0.00114081354726628
5800,-517.268687659769,76.2738531965741,0.0049159937959366,0.166967069443647,0.00119531587035635
5810,-516.868641980502,79.7393225805474,0.00435769062882456,0.210527173939213,0.00119531587035635
5820,-516.814618667381,79.7393225805474,0.00435769062882456,0.210527173939213,0.00116195692694844
5830,-516.814618667381,79.7393225805474,0.00435769062882456,0.210527173939213,0.00116195692694844
5840,-517.734880518813,84.3985242715913,0.00372869835937246,0.348621293497382,0.00136468323358608
5850,-517.738141090906,84.3985242715913,0.00367367425074865,0.348621293497382,0.00142681127026598
5860,-518.128437766786,103.638350238288,0.00169228133155642,0.134989286764071,0.00150587338991761
5870,-517.843369051124,103.638350238288,0.00120500776777279,0.165733117668199,0.00233845121041216
5880,-520.273694720649,113.395136773512,0.00229340392288509,0.0365860885133932,0.00110895582895313
5890,-519.89247731574,95.4728655921639,0.00247017950094742,0.0173843278916469,0.0012702606843682
5900,-520.47276206348,92.4502811086978,0.00247017950094742,0.0173843278916469,0.00104029270436814
5910,-519.789220886022,116.060402432673,0.00184082905242395,0.0561953565638871,0.00104029270436814
5920,-518.756137968881,78.5660480319308,0.00163959559188368,0.0465489234410741,0.00244701050855866
5930,-519.140732699997,74.0607827101669,0.00163959559188368,0.0382082857904095,0.00296421250809988
5940,-517.874291463018,68.5392433654355,0.00174261657458382,0.151543284357003,0.00366413797169058
5950,-518.377947301925,114.220253630664,0.00100887680086832,0.179869938774742,0.00223040665542661
5960,-519.064345609907,97.491625299383,0.00119792596957222,0.43982409637402,0.00375616113533754
5970,-518.935158042961,97.491625299383,0.00119792596957222,0.426077467732085,0.00375616113533754
5980,-517.864368100526,90.8838788410713,0.00167429711835454,0.225297861612983,0.00285616048925884
5990,-517.251374115811,77.4731381868972,0.00167429711835454,0.215017634543674,0.00285616048925884
6000,-517.220202850253,77.4731381868972,0.00167429711835454,0.148249257083858,0.00285616048925884
6010,-520.445096685952,80.5025465145037,0.00167874139023754,0.0978223201207957,0.0037218915745618
6020,-519.510650284902,80.5025465145037,0.00100565303157067,0.268623843489057,0.0037218915745618
6030,-517.801344070497,80.5025465145037,0.00100565303157067,0.115464332916707,0.00378305679224903
6040,-517.751532899527,70.2064107026105,0.00148392366800002,0.115464332916707,0.00378305679224903
6050,-519.106449828034,62.7473932756744,0.00140466467218002,0.13968810553473,0.00378305679224903
6060,-520.449496896458,69.9749694343475,0.00116760637077989,0.163944591268912,0.00696329233235801
6070,-519.605621308394,69.9749694343475,0.00116760637077989,0.0944564340849136,0.00582123172327285
6080,-519.352068741706,64.5751101325077,0.00118708758210046,0.0944564340849136,0.00582123172327285
6090,-519.050402484175,62.3631479534913,0.00118708758210046,0.113284474971209,0.00585429018058307
6100,-521.154229285736,68.3740637203451,0.00138925077141769,0.117502261458127,0.00585429018058307
6110,-519.372899652492,68.3740637203451,0.00100337885089832,0.0573322228571098,0.0044988594421211
6120,-518.842661315658,62.4376491655414,0.00166815652321092,0.0942364748951849,0.00354094157623845
6130,-518.254530448862,80.7671172048481,0.00211894990619167,0.100717677044697,0.00166254958922487
6140,-519.13387348193,88.967736932025,0.00319110603373051,0.11652066241187,0.00157851699629678
6150,-517.453298913698,88.967736932025,0.00319110603373051,0.11652066241187,0.00109342564659502
6160,-518.429234313078,61.1860544369147,0.00601179655950891,0.245685111009229,0.00134788082282975
6170,-519.728923672665,125.081011664446,0.00143743055072121,0.153282292444704,0.00188284993846102
6180,-520.184092327838,125.081011664446,0.00143743055072121,0.12479236896402,0.00188284993846102
6190,-518.318075153462,101.383405532942,0.00159893894805042,0.0951029181776739,0.00170721532726761
6200,-518.937255101376,101.796255257214,0.00161570642546244,0.0618561475837169,0.00170721532726761
6210,-518.069420510674,113.84224553015,0.00154667121149783,0.186477975017463,0.00163230380051534
6220,-518.893888902692,133.644421493625,0.00167781813555166,0.289352288341971,0.0013409422366693
6230,-519.336095977568,133.644421493625,0.00107609079133447,0.227776952805472,0.00224406032738147
6240,-517.933898251545,106.447070736632,0.00126401503696078,0.231423223174885,0.00224406032738147
6250,-518.327335451571,106.447070736632,0.0014866868453311,0.231423223174885,0.00244001874371848
6260,-518.369711541195,115.963240105632,0.00119419223603141,0.239455293648155,0.00244001874371848
6270,-517.202571060696,89.6871895880301,0.00191290025937839,0.191368961649995,0.00204421153021492
6280,-517.472059192137,89.6871895880301,0.00191290025937839,0.143968146494828,0.00177604315294891
6290,-517.348443332434,80.2849134028212,0.00259231561021592,0.191917129764228,0.00159718767426423
6300,-517.865224952984,69.3642604730894,0.00447287565917865,0.191917129764228,0.00159718767426423
6310,-517.86080227312,69.3642604730894,0.00447287565917865,0.165305058001026,0.00154958494145237
6320,-517.823545174323,69.3642604730894,0.00447287565917865,0.114399951664747,0.00104219861771981
6330,-517.826665456467,71.9328171920361,0.00650563272440942,0.14956456623891,0.00104219861771981
6340,-517.758204316007,74.3811325518726,0.00403912633210466,0.197370491379914,0.00109076814549931
6350,-518.069791705763,74.3811325518726,0.00403912633210466,0.220595127863664,0.00109076814549931
6360,-517.723350241069,75.2531656059079,0.00402604245757044,0.0812229946340633,0.00109076814549931
6370,-518.596788138038,68.4998354552375,0.00405088040843679,0.0812483936070584,0.00155677766667282
6380,-518.519964576351,68.4998354552375,0.00329453345470866,0.238546662994888,0.00155677766667282
6390,-517.852393572501,69.2848488506082,0.00362283855801161,0.0857118733849872,0.00141412639072135
6400,-518.915266144012,66.4121345833705,0.00458207211471783,0.0699619027243537,0.00141412639072135
6410,-517.3478322797,66.4121345833705,0.00458207211471783,0.172001477028037,0.00140810591151968
6420,-518.257186229792,66.4121345833705,0.00458207211471783,0.107453745337605,0.00147044961007914
6430,-518.129412053038,80.2121686655112,0.00389005284773181,0.119875734334001,0.00141912466919204
6440,-517.335287146366,78.2054911169812,0.0045318679878053,0.0971488101279796,0.00102328294444529
6450,-519.184268340695,106.715616243265,0.00226177421562806,0.0620030443339981,0.00102328294444529
6460,-523.551632690738,112.09915698051,0.00192458185653954,0.0934447440490059,0.00219506132996501
6470,-517.602281572085,100.010311618371,0.00192458185653954,0.180924448077528,0.00158762266532239
6480,-518.144551774518,100.010311618371,0.00192458185653954,0.0997457957283392,0.00156892030938316
6490,-518.344061611304,72.8006988195982,0.00204477282548993,0.131436756564169,0.00312490708165539
6500,-520.260660213574,55.9415022983596,0.00570328178606036,0.137725180031358,0.0010591246787702
6510,-517.128138229899,67.3254849748356,0.00584200198993769,0.137725180031358,0.0010591246787702
6520,-518.39081925433,60.1151301098285,0.00584200198993769,0.137725180031358,0.00102458184054349
6530,-518.902555839929,67.3786561244559,0.00629659138841507,0.0607806616604783,0.00102458184054349
6540,-520.54753568512,75.1874779744699,0.00671418529821973,0.0713916246676408,0.00102458184054349
6550,-520.542390825519,66.664038643438,0.00671418529821973,0.0311704870287902,0.00102458184054349
6560,-520.657828023417,58.1680899970623,0.00671418529821973,0.0311704870287902,0.00102458184054349
6570,-519.900533052775,64.6493311119337,0.00671418529821973,0.0698715653661237,0.00112265035335341
6580,-521.156399662597,54.8127958916527,0.00515902215664334,0.202848999719474,0.00127184556978882
6590,-519.235064515159,58.2588300029036,0.00515902215664334,0.202848999719474,0.00127184556978882
6600,-519.119223165684,58.2588300029036,0.00515902215664334,0.107806300633231,0.00142323005663232
6610,-518.31088024599,63.9272672840882,0.00515902215664334,0.107806300633231,0.00134644007928222
6620,-519.437566675042,55.6005060848141,0.00567089269440622,0.180385460732216,0.00134644007928222
6630,-518.641108198962,60.4534909126728,0.00597363392617916,0.163571319027644,0.00134644007928222
6640,-517.33913871178,77.7378924047426,0.003358279524715,0.157677728582091,0.00125159050660931
6650,-517.063707071323,83.5112464951276,0.00398259729467808,0.157677728582091,0.00117025820354134
6660,-517.713778485525,83.5112464951276,0.00267939211089523,0.18403955960553,0.00199938686225381
6670,-517.333050356125,83.5112464951276,0.0034724727519165,0.290613849631752,0.00133090059777619
6680,-517.552438023273,80.3031349929794,0.00339338968384029,0.276860754601317,0.00133090059777619
6690,-518.079937216879,98.6899109875746,0.00339338968384029,0.226767729752331,0.0012598413375783
6700,-518.532548190506,101.257982563653,0.00234641069345079,0.297775328546012,0.0012598413375783
6710,-519.678056709108,100.25186660592,0.00376109364405458,0.513790335117623,0.00123144498153021
6720,-519.331700503874,104.585508949128,0.00224341440998563,0.391450036487833,0.0013870314885963
6730,-518.690305808209,93.7422001459144,0.00380098885928985,0.391450036487833,0.00103079811695588
6740,-518.963516192322,93.7422001459144,0.00380098885928985,0.391450036487833,0.00146068835355851
6750,-519.696471006171,93.7422001459144,0.00414334187443353,0.433133216492886,0.00146068835355851
6760,-518.814111280688,90.2190069003485,0.00397818076488335,0.402052694391756,0.00146068835355851
6770,-519.292397424702,90.2190069003485,0.00303116448873376,0.402052694391756,0.00202319983458511
6780,-520.717067756994,77.1720251151159,0.00322315534983066,0.412163890111489,0.00145521848882089
6790,-518.539793040543,77.1720251151159,0.00615177344017928,0.339839724930304,0.00121822037031442
6800,-517.762090591473,77.1720251151159,0.00615177344017928,0.339839724930304,0.00109398736060149
6810,-518.867947120078,60.4043334563564,0.00447056697203809,0.0856042701738464,0.00142741506890256
6820,-517.188472233288,78.4738910408896,0.00134363262398641,0.202056040264038,0.00351556605432374
6830,-517.870871134154,90.3173380331929,0.00134363262398641,0.202056040264038,0.00351556605432374
6840,-517.169985444039,82.2760545034339,0.0011865918352204,0.202056040264038,0.0037631207472005
6850,-517.274058434572,80.4284062530619,0.00172372293910779,0.129526188643429,0.00261419868262305
6860,-519.037103077207,77.3167458771448,0.00204968676551293,0.0379091321635626,0.00192099495702481
6870,-520.217104050025,79.9222750430491,0.0018228516401615,0.0150638153504381,0.00184364705355827
6880,-520.45884567484,97.8366537459787,0.00116867398851262,0.00483310658738174,0.00229862517514365
6890,-520.147713215005,83.8959952818051,0.00147224384731713,0.00483310658738174,0.00229862517514365
6900,-520.38683991121,76.3928984651728,0.00208301844157671,0.00419043141694168,0.00229862517514365
6910,-520.294357732837,86.7204301921206,0.0017363443991098,0.00258365337070801,0.00180233790757921
6920,-520.145703793372,86.7204301921206,0.0017363443991098,0.00353558185814406,0.0020620728236596
6930,-520.688785816158,74.0902468545061,0.00161922034623107,0.00353558185814406,0.00315431259269812
6940,-521.701019863843,62.7341016866137,0.00157500543410477,0.00192158448543569,0.00315431259269812
6950,-520.799659570686,65.1937292334013,0.0015297124487656,0.0114787561497487,0.0031949022962978
6960,-519.070062409541,65.1937292334013,0.0014966858102406,0.0634509579817408,0.00375382368455955
6970,-518.606869984111,68.4200025707859,0.00150875586811019,0.0757399196912014,0.00379494739482053
6980,-518.711185449985,66.0668378417719,0.00150875586811019,0.0757399196912014,0.00379494739482053
6990,-518.711185449985,66.0668378417719,0.00150875586811019,0.0757399196912014,0.00379494739482053
7000,-520.582800418486,66.9959084213317,0.00105433865533247,0.0207402813647473,0.00428553808987304
